order,amount,y
92444.0,10.99,0
92450.0,225.53,0
92454.0,33.54,0
92454.0,118.7,0
92455.0,27.76,0
92456.0,45.88,0
92457.0,19.02,0
92459.0,24.99,0
92466.0,59.9,0
92466.0,40.0,0
92467.0,389.0,0
92471.0,13.48,0
92472.0,5.3,0
92477.0,11.5,0
92482.0,114.1,0
92486.0,131.41,0
92491.0,21.1,0
92497.0,7.68,0
92502.0,0.99,0
92512.0,0.76,0
92514.0,1.99,0
92517.0,36.97,0
92518.0,40.0,0
92522.0,7.99,0
92525.0,6.0,0
92525.0,4.74,0
92529.0,4.49,0
92533.0,0.89,0
92536.0,1.0,0
92536.0,10.0,0
92538.0,79.99,0
92539.0,19.02,0
92541.0,116.64,0
92548.0,58.25,0
92550.0,41.5,0
92554.0,15.0,0
92555.0,31.99,0
92556.0,9.56,0
92559.0,9.98,0
92559.0,1.3,0
92563.0,8.99,0
92568.0,19.55,0
92578.0,5.38,0
92584.0,100.0,0
92589.0,2.37,0
92594.0,15.86,0
92597.0,35.0,0
92598.0,50.88,0
92603.0,429.89,0
92604.0,69.99,0
92608.0,8.07,0
92617.0,35.39,0
92617.0,155.68,0
92618.0,352.55,0
92620.0,1.0,0
92622.0,9.99,0
92625.0,55.64,0
92627.0,1.0,0
92628.0,40.0,0
92628.0,750.0,0
92629.0,3.99,0
92631.0,2.99,0
92632.0,2.49,0
92634.0,10.06,0
92637.0,232.25,0
92640.0,15.0,0
92641.0,5.0,0
92646.0,0.89,0
92654.0,92.0,0
92659.0,228.2,0
92659.0,1.0,0
92660.0,12.99,0
92662.0,1.98,0
92666.0,44.86,0
92673.0,93.09,0
92677.0,128.82,0
92683.0,20.0,0
92683.0,175.87,0
92685.0,4.49,0
92686.0,24.0,0
92693.0,149.4,0
92697.0,1.79,0
92711.0,45.0,0
92714.0,45.0,0
92716.0,54.99,0
92717.0,150.33,0
92723.0,278.99,0
92736.0,22.81,0
92736.0,506.0,0
92739.0,6.99,0
92748.0,28.02,0
92754.0,72.31,0
92761.0,7.38,0
92763.0,17.98,0
92767.0,24.0,0
92768.0,0.89,0
92769.0,45.0,0
92769.0,8.99,0
92780.0,12.34,0
92784.0,21.94,0
92786.0,10.33,0
92787.0,85.0,0
92787.0,45.0,0
92792.0,40.0,0
92795.0,40.44,0
92797.0,29.99,0
92799.0,45.0,0
92801.0,7.5,0
92803.0,60.0,0
92806.0,1.99,0
92808.0,0.89,0
92810.0,13.18,0
92810.0,50.56,0
92810.0,50.56,0
92810.0,33.51,0
92812.0,1.98,0
92818.0,146.91,0
92819.0,28.0,0
92829.0,2.28,0
92833.0,1.29,0
92834.0,20.0,0
92835.0,37.53,0
92840.0,2.99,0
92841.0,10.0,0
92841.0,56.0,0
92843.0,25.0,0
92844.0,97.85,0
92845.0,38.85,0
92846.0,139.0,0
92847.0,273.98,0
92849.0,7.6,0
92850.0,8.76,0
92858.0,54.99,0
92861.0,72.5,0
92863.0,0.69,0
92872.0,0.99,0
92879.0,12.0,0
92880.0,69.99,0
92883.0,9.99,0
92885.0,44.95,0
92892.0,71.02,0
92895.0,65.45,0
92896.0,40.99,0
92897.0,2481.6,0
92902.0,49.94,0
92902.0,2.68,0
92906.0,129.99,0
92906.0,5.32,0
92906.0,9.9,0
92912.0,243.03,0
92913.0,235.7,0
92921.0,40.0,0
92925.0,517.54,0
92930.0,150.21,0
92934.0,12.99,0
92937.0,32.5,0
92937.0,9.99,0
92937.0,12.34,0
92937.0,244.72,0
92939.0,8.95,0
92941.0,15.99,0
92945.0,12.99,0
92947.0,1.98,0
92949.0,0.99,0
92952.0,8.59,0
92960.0,24.18,0
92960.0,17.9,0
92965.0,55.0,0
92965.0,805.8,0
92967.0,7.14,0
92969.0,12.99,0
92970.0,11.5,0
92974.0,40.0,0
92975.0,38.03,0
92975.0,14.91,0
92983.0,125.56,0
92990.0,14.9,0
92992.0,42.4,0
92995.0,20.0,0
93002.0,12.99,0
93013.0,140.0,0
93016.0,69.99,0
93016.0,2.0,0
93018.0,14.99,0
93018.0,40.0,0
93021.0,749.52,0
93025.0,120.84,0
93026.0,714.0,0
93027.0,44.99,0
93031.0,37.87,0
93037.0,21.99,0
93048.0,15.0,0
93058.0,3.77,0
93068.0,24.95,0
93071.0,12.99,0
93072.0,19.0,0
93073.0,4.49,0
93074.0,70.56,0
93077.0,1.0,0
93080.0,118.37,0
93081.0,1.0,0
93090.0,12.99,0
93091.0,1.78,0
93094.0,9.0,0
93099.0,18.83,0
93103.0,34.14,0
93105.0,70.0,0
93106.0,0.89,0
93111.0,2.23,0
93115.0,12.99,0
93120.0,5.99,0
93121.0,15.0,0
93124.0,0.76,0
93131.0,41.17,0
93134.0,14.95,0
93140.0,9.99,0
93141.0,2.54,0
93142.0,218.0,0
93144.0,2.54,0
93153.0,134.06,0
93157.0,5.86,0
93167.0,8.76,0
93168.0,20.89,0
93185.0,9.21,0
93191.0,2.49,0
93193.0,50.0,0
93194.0,12.31,0
93195.0,3.57,0
93196.0,281.44,0
93200.0,60.0,0
93228.0,17.29,0
93240.0,1.79,0
93242.0,21.1,0
93248.0,38.0,0
93251.0,15.13,0
93256.0,176.65,0
93260.0,31.5,0
93261.0,1.0,0
93264.0,88.45,0
93266.0,51.3,0
93267.0,0.77,0
93267.0,9.99,0
93268.0,7.49,0
93269.0,15.3,0
93269.0,22.39,0
93271.0,143.1,0
93277.0,10.99,0
93283.0,29.98,0
93283.0,15.3,0
93284.0,400.0,0
93285.0,15.14,0
93287.0,104.03,0
93288.0,9.95,0
93289.0,8.0,0
93298.0,0.76,0
93299.0,121.88,0
93300.0,8.4,0
93303.0,12.99,0
93306.0,7.63,0
93308.0,80.0,0
93312.0,77.59,0
93315.0,7.63,0
93317.0,2.78,0
93317.0,12.99,0
93323.0,7.63,0
93327.0,1.98,0
93328.0,3.79,0
93332.0,26.65,0
93332.0,0.99,0
93333.0,59.9,0
93334.0,8.9,0
93336.0,1.98,0
93338.0,0.89,0
93342.0,69.99,0
93344.0,24.0,0
93347.0,119.78,0
93353.0,51.75,0
93355.0,15.21,0
93357.0,6.0,0
93358.0,7.63,0
93363.0,10.0,0
93364.0,46.0,0
93368.0,50.0,0
93369.0,49.73,0
93379.0,4.7,0
93380.0,29.95,0
93387.0,0.76,0
93393.0,18.93,0
93395.0,27.61,0
93403.0,37.5,0
93404.0,3.78,0
93414.0,97.5,0
93418.0,29.99,0
93438.0,82.0,0
93439.0,15.0,0
93441.0,16.01,0
93441.0,60.53,0
93441.0,15.99,0
93444.0,0.76,0
93448.0,7.78,0
93454.0,51.08,0
93458.0,38.17,0
93484.0,8.32,0
93485.0,8.44,0
93491.0,2.0,0
93493.0,106.66,0
93496.0,1.79,0
93496.0,49.31,0
93507.0,112.0,0
93508.0,15.16,0
93509.0,87.48,0
93510.0,0.77,0
93521.0,29.0,0
93522.0,38.42,0
93526.0,6.14,0
93528.0,6.0,0
93540.0,49.44,0
93548.0,65.94,0
93548.0,67.94,0
93556.0,39.0,0
93558.0,37.25,0
93562.0,494.15,0
93562.0,41.03,0
93566.0,42.09,0
93568.0,0.77,0
93573.0,1.0,0
93574.0,118.0,0
93577.0,955.1,0
93580.0,81.97,0
93581.0,444.98,0
93582.0,1.0,0
93590.0,9.99,0
93591.0,14.95,0
93595.0,99.95,0
93598.0,8.07,0
93600.0,38.0,0
93602.0,5.75,0
93603.0,15.9,0
93605.0,60.09,0
93607.0,21.0,0
93607.0,18.92,0
93609.0,3.69,0
93610.0,58.0,0
93611.0,113.28,0
93612.0,2.01,0
93613.0,91.15,0
93613.0,8.07,0
93613.0,0.85,0
93613.0,5.0,0
93614.0,118.7,0
93615.0,45.0,0
93616.0,3.44,0
93629.0,1.98,0
93631.0,4.45,0
93632.0,18.26,0
93636.0,418.39,0
93641.0,190.16,0
93642.0,14.14,0
93647.0,9.0,0
93651.0,14.49,0
93655.0,139.0,0
93656.0,9.98,0
93665.0,6.0,0
93670.0,117.44,0
93672.0,5.0,0
93675.0,32.0,0
93675.0,13.0,0
93679.0,10.0,0
93681.0,179.0,0
93691.0,128.02,0
93696.0,438.04,0
93697.0,128.6,0
93697.0,4.4,0
93698.0,1.0,0
93700.0,77.85,0
93703.0,15.0,0
93705.0,8.92,0
93705.0,1.0,0
93707.0,150.4,0
93708.0,150.94,0
93709.0,48.99,0
93711.0,100.0,0
93711.0,123.4,0
93712.0,74.91,0
93715.0,42.81,0
93722.0,29.7,0
93726.0,15.9,0
93728.0,2.25,0
93729.0,24.95,0
93729.0,7.53,0
93731.0,3.79,0
93734.0,45.0,0
93742.0,49.99,0
93742.0,1.0,1
93744.0,9.99,0
93751.0,16.95,0
93752.0,7.0,0
93753.0,6.0,0
93753.0,14.0,0
93755.0,25.0,0
93757.0,59.62,0
93765.0,1.98,0
93767.0,0.92,0
93768.0,3.57,0
93769.0,10.0,0
93773.0,25.47,0
93774.0,16.23,0
93774.0,16.23,0
93774.0,15.18,0
93776.0,84.95,0
93783.0,19.57,0
93788.0,24.85,0
93789.0,15.88,0
93798.0,4.58,0
93798.0,5.25,0
93798.0,20.99,0
93800.0,1.98,0
93804.0,70.11,0
93806.0,5.37,0
93810.0,61.61,0
93810.0,15.0,0
93813.0,9.53,0
93814.0,41.33,0
93815.0,37.93,0
93818.0,29.55,0
93823.0,75.86,1
93823.0,29.57,0
93825.0,17.26,0
93829.0,1.29,0
93834.0,0.01,1
93834.0,119.0,0
93838.0,339.39,0
93838.0,128.3,0
93841.0,3.75,0
93853.0,44.9,1
93853.0,44.9,1
93853.0,316.06,1
93855.0,2.28,0
93860.0,78.0,1
93860.0,78.0,1
93860.0,188.52,1
93860.0,188.52,1
93860.0,63.81,0
93864.0,11.48,0
93866.0,54.0,0
93875.0,18.9,0
93878.0,15.0,0
93878.0,34.05,0
93879.0,35.07,0
93879.0,30.31,1
93879.0,30.31,1
93879.0,104.03,1
93879.0,104.03,1
93885.0,5.99,0
93888.0,1.0,1
93889.0,38.9,0
93897.0,1.0,1
93899.0,1.0,0
93901.0,15.0,0
93904.0,300.0,0
93904.0,37.93,1
93907.0,4.38,0
93912.0,29.7,0
93916.0,19.5,0
93918.0,137.8,0
93920.0,97.0,1
93922.0,37.89,0
93923.0,80.5,0
93924.0,149.7,0
93926.0,4.25,0
93926.0,0.99,0
93928.0,0.99,0
93932.0,15.79,0
93940.0,378.9,0
93941.0,8.99,0
93946.0,9.75,0
93947.0,11.9,0
93949.0,7.54,0
93962.0,14.94,0
93965.0,11.4,1
93965.0,71.4,0
93968.0,16.99,0
93968.0,5.74,0
93970.0,2.72,0
93972.0,19.82,0
93974.0,126.03,0
93976.0,34.95,0
93977.0,200.0,0
93978.0,22.73,0
93983.0,86.39,0
93991.0,30.0,0
93998.0,0.89,0
94000.0,303.24,0
94002.0,2.75,0
94002.0,13.99,0
94008.0,35.0,0
94008.0,1.5,0
94009.0,36.0,0
94009.0,1.29,0
94010.0,36.0,0
94012.0,36.0,0
94013.0,36.0,0
94014.0,1.5,0
94015.0,36.0,0
94015.0,8.76,0
94016.0,36.0,0
94017.0,36.0,0
94017.0,36.0,0
94018.0,36.0,0
94018.0,36.0,0
94018.0,36.0,0
94019.0,36.0,0
94019.0,36.0,0
94020.0,36.0,0
94020.0,62.1,0
94022.0,29.7,0
94022.0,36.0,0
94022.0,29.99,0
94023.0,36.0,0
94023.0,36.0,0
94023.0,76.47,0
94024.0,9.82,0
94025.0,36.0,0
94025.0,26.62,0
94026.0,36.0,0
94028.0,36.0,0
94028.0,36.0,0
94029.0,36.0,0
94030.0,36.0,0
94031.0,36.0,0
94031.0,36.0,0
94032.0,15.9,0
94033.0,36.0,0
94034.0,36.0,0
94035.0,36.0,0
94035.0,36.0,0
94036.0,36.0,0
94036.0,36.0,0
94037.0,36.0,0
94037.0,36.0,0
94037.0,0.12,0
94037.0,36.0,0
94037.0,119.4,0
94038.0,36.0,0
94038.0,36.0,0
94039.0,36.0,0
94040.0,36.0,0
94040.0,36.0,0
94040.0,36.0,0
94041.0,36.0,0
94041.0,36.0,0
94042.0,3.16,0
94042.0,36.0,0
94042.0,100.0,0
94045.0,3.25,0
94045.0,36.0,0
94046.0,18.16,0
94046.0,36.0,0
94047.0,36.0,0
94047.0,36.0,0
94048.0,36.0,0
94049.0,36.0,0
94049.0,36.0,0
94051.0,56.0,0
94052.0,36.0,0
94052.0,36.0,0
94053.0,36.0,0
94054.0,36.0,0
94055.0,36.0,0
94055.0,19.99,0
94056.0,36.0,0
94057.0,36.0,0
94057.0,36.0,0
94058.0,36.0,0
94060.0,36.0,0
94061.0,36.0,0
94062.0,36.0,0
94063.0,36.0,0
94064.0,36.0,0
94065.0,36.0,0
94066.0,36.0,0
94067.0,36.0,0
94068.0,36.0,0
94069.0,36.0,0
94069.0,1.0,0
94070.0,36.0,0
94071.0,36.0,0
94072.0,36.0,0
94073.0,2.0,0
94074.0,1.5,0
94075.0,13.99,0
94077.0,36.0,0
94078.0,1.5,0
94079.0,6.29,0
94079.0,2.0,0
94079.0,1.5,0
94080.0,5.0,0
94082.0,1.5,0
94082.0,1.5,0
94083.0,1.5,0
94083.0,412.6,0
94084.0,21.99,0
94084.0,1.5,0
94084.0,1.5,0
94084.0,1.5,0
94084.0,1.5,0
94085.0,6.5,0
94087.0,6.5,0
94088.0,6.5,0
94089.0,6.5,0
94090.0,7.0,0
94091.0,11.5,0
94092.0,0.0,0
94092.0,11.5,0
94093.0,110.0,0
94094.0,41.5,0
94095.0,5.0,0
94097.0,498.86,0
94098.0,5.0,0
94099.0,2.0,0
94100.0,2.0,0
94102.0,20.75,0
94105.0,62.66,0
94109.0,0.77,0
94111.0,29.56,0
94115.0,1.0,0
94119.0,318.0,0
94121.0,4.69,0
94123.0,7.18,0
94131.0,19.95,0
94131.0,141.0,0
94133.0,15.0,0
94133.0,14.99,0
94135.0,43.65,0
94141.0,45.48,1
94145.0,1.0,0
94146.0,8.99,0
94153.0,88.5,0
94155.0,82.05,0
94155.0,98.61,0
94159.0,2.28,0
94167.0,27.7,0
94177.0,3.03,0
94177.0,3.06,0
94178.0,11.35,0
94179.0,10.71,0
94180.0,1.29,0
94187.0,1.0,0
94192.0,37.83,0
94193.0,8.68,0
94202.0,11.35,0
94202.0,19.5,0
94203.0,37.73,0
94221.0,0.89,0
94225.0,21.15,0
94228.0,7.73,0
94240.0,1.5,0
94241.0,200.0,0
94248.0,913.55,0
94250.0,523.62,0
94252.0,28.2,0
94254.0,388.54,0
94257.0,6.0,0
94257.0,9.5,0
94274.0,20.41,0
94276.0,63.58,0
94281.0,13.56,0
94291.0,55.08,0
94292.0,10.27,0
94295.0,6.57,0
94297.0,151.33,0
94298.0,6.16,0
94301.0,0.75,0
94303.0,7.09,0
94306.0,10.94,0
94306.0,127.96,0
94309.0,3.14,0
94312.0,49.0,0
94315.0,55.08,0
94318.0,53.38,0
94323.0,10.0,0
94330.0,0.99,0
94334.0,30.15,0
94334.0,60.68,0
94338.0,39.0,0
94344.0,5.38,0
94358.0,200.0,0
94358.0,4.49,0
94359.0,1001.78,0
94362.0,1.0,1
94362.0,1.0,1
94362.0,1.0,1
94364.0,1.0,1
94366.0,1.51,0
94366.0,15.0,0
94368.0,27.99,0
94376.0,59.9,0
94378.0,6.03,0
94380.0,25.0,0
94381.0,0.89,0
94386.0,149.0,0
94389.0,4.99,0
94395.0,21.5,0
94398.0,52.91,0
94399.0,980.0,0
94399.0,2.77,0
94399.0,5.49,0
94401.0,8.64,0
94407.0,354.77,0
94427.0,1.0,0
94428.0,0.75,0
94430.0,15.16,0
94431.0,4.49,0
94438.0,6.57,0
94440.0,72.84,0
94448.0,45.81,0
94452.0,127.69,0
94459.0,241.66,0
94467.0,1.98,0
94471.0,15.0,0
94473.0,1930.46,0
94475.0,4.0,0
94477.0,19.75,0
94480.0,7.82,0
94483.0,51.5,0
94484.0,177.5,0
94486.0,49.16,0
94494.0,10.62,0
94504.0,1.44,0
94506.0,49.83,0
94514.0,7.63,0
94514.0,31.85,0
94515.0,11.27,0
94515.0,0.89,0
94520.0,124.92,0
94526.0,0.89,0
94529.0,1.0,0
94529.0,20.99,0
94533.0,39.99,0
94537.0,15.13,0
94541.0,7.49,0
94542.0,6.99,0
94544.0,10.0,0
94549.0,46.94,0
94549.0,6.99,0
94558.0,6.99,0
94563.0,35.23,0
94564.0,11.5,0
94566.0,3.0,0
94579.0,32.98,0
94579.0,4.0,0
94583.0,18.5,0
94583.0,38.41,0
94584.0,1.29,0
94597.0,15.99,0
94601.0,59.9,0
94605.0,1.16,0
94611.0,38.65,0
94615.0,15.26,0
94620.0,13.7,0
94625.0,33.76,1
94625.0,1.29,0
94625.0,11.36,0
94626.0,11.5,0
94643.0,26.55,0
94643.0,36.0,0
94645.0,3.79,0
94656.0,1.02,0
94666.0,45.0,0
94674.0,56.13,0
94678.0,45.0,0
94693.0,19.99,0
94708.0,5.07,0
94709.0,1.51,0
94718.0,9.99,0
94728.0,10.0,0
94732.0,15.99,0
94733.0,180.29,0
94733.0,14.7,0
94735.0,9.79,0
94746.0,25.0,0
94747.0,41.39,0
94750.0,34.56,0
94757.0,49.61,0
94764.0,8.64,0
94766.0,21.0,0
94772.0,46.55,0
94773.0,64.0,0
94780.0,7.0,0
94782.0,0.76,0
94783.0,5.49,0
94783.0,235.54,0
94788.0,56.21,0
94788.0,66.15,0
94794.0,247.64,0
94796.0,80.0,0
94798.0,24.27,0
94803.0,0.5,0
94810.0,27.3,0
94811.0,1.0,0
94814.0,15.16,0
94817.0,0.0,0
94818.0,8.49,0
94820.0,37.17,0
94824.0,4.96,0
94830.0,591.82,0
94836.0,0.81,0
94837.0,65.5,0
94839.0,62.73,0
94844.0,15.13,0
94844.0,16.99,0
94853.0,41.7,0
94857.0,147.97,0
94862.0,84.16,0
94868.0,23.5,0
94875.0,11.5,0
94878.0,42.0,0
94886.0,28.0,0
94889.0,4.49,0
94903.0,1.79,0
94903.0,46.03,0
94915.0,9.99,0
94929.0,59.9,0
94946.0,6.9,0
94952.0,571.48,1
94957.0,1.0,0
94958.0,8.76,0
94961.0,4.49,0
94971.0,4.76,0
94973.0,30.81,0
94973.0,4.37,0
94975.0,21.7,0
94983.0,178.98,0
94992.0,119.8,0
94994.0,56.98,0
94996.0,107.1,0
95001.0,39.99,0
95002.0,33.82,0
95003.0,107.1,0
95010.0,10.0,0
95015.0,187.0,0
95019.0,239.96,0
95020.0,1.29,0
95023.0,50.0,0
95026.0,833.6,0
95028.0,9.48,0
95032.0,14.95,0
95032.0,9.99,0
95033.0,7.64,0
95039.0,4.49,0
95042.0,0.72,0
95044.0,34.01,0
95047.0,11.5,0
95054.0,12.66,0
95054.0,23.51,0
95055.0,135.01,0
95056.0,6.35,0
95062.0,208.78,0
95074.0,22.7,0
95078.0,122.52,0
95079.0,1.42,0
95082.0,0.89,0
95083.0,0.89,0
95092.0,4.07,0
95100.0,25.88,0
95102.0,7.39,0
95108.0,2.99,0
95135.0,99.0,0
95144.0,19.95,0
95146.0,111.45,0
95149.0,17.0,0
95149.0,44.17,0
95150.0,22.25,0
95158.0,93.22,0
95163.0,265.25,0
95170.0,23.5,0
95171.0,8.95,0
95176.0,88.11,0
95185.0,27.49,0
95193.0,37.83,0
95198.0,11.61,0
95206.0,21.67,0
95220.0,0.91,0
95237.0,214.17,0
95241.0,24.75,0
95245.0,10.0,0
95248.0,10.11,0
95250.0,17.45,0
95254.0,52.0,0
95259.0,50.0,0
95261.0,4.31,0
95268.0,21.46,0
95273.0,9.98,0
95277.0,319.05,0
95282.0,8.54,0
95286.0,0.99,0
95286.0,18910.0,0
95289.0,12.99,0
95291.0,50.0,0
95291.0,7.58,0
95292.0,1.0,0
95298.0,110.7,0
95299.0,1.54,0
95300.0,18.49,0
95313.0,195.4,0
95313.0,30.81,0
95319.0,4.49,0
95328.0,4.0,0
95328.0,58.38,0
95338.0,45.69,0
95343.0,28.0,0
95360.0,8.2,0
95361.0,359.22,0
95371.0,8.99,0
95380.0,47.0,0
95382.0,0.6,0
95384.0,54.38,0
95388.0,58.38,0
95389.0,103.75,0
95391.0,20.94,0
95393.0,149.0,0
95395.0,125.0,0
95395.0,119.0,0
95395.0,135.0,0
95410.0,5.75,0
95415.0,0.83,0
95416.0,16.98,0
95417.0,8.92,0
95419.0,0.01,0
95421.0,0.01,0
95422.0,1.98,0
95425.0,0.01,0
95429.0,0.01,0
95431.0,0.01,0
95433.0,0.01,0
95433.0,0.89,0
95434.0,0.01,0
95440.0,227.14,0
95441.0,10.0,0
95441.0,11.07,0
95442.0,0.01,0
95442.0,6.6,0
95449.0,54.31,0
95451.0,0.01,0
95453.0,0.01,0
95453.0,44.15,0
95454.0,0.01,0
95454.0,8.2,0
95455.0,13.72,0
95458.0,0.01,0
95458.0,3.6,0
95459.0,61.0,0
95460.0,0.01,0
95460.0,7.44,0
95460.0,31.92,0
95461.0,249.0,0
95462.0,1.79,0
95462.0,0.01,0
95464.0,0.01,0
95469.0,0.01,0
95471.0,0.01,0
95473.0,99.89,0
95474.0,0.01,0
95474.0,10.58,0
95477.0,4.99,0
95480.0,0.01,0
95480.0,13.98,0
95481.0,0.01,0
95483.0,0.01,0
95484.0,1.45,0
95485.0,0.01,0
95487.0,0.0,0
95489.0,0.01,0
95489.0,83.23,0
95495.0,177.56,0
95498.0,0.01,0
95498.0,409.4,0
95499.0,0.01,0
95502.0,0.01,0
95504.0,19.99,0
95504.0,0.01,0
95506.0,1.37,0
95508.0,0.01,0
95509.0,7.56,0
95510.0,7.1,0
95510.0,0.01,0
95511.0,0.01,0
95513.0,0.01,0
95514.0,332.92,0
95515.0,0.01,0
95519.0,0.01,0
95519.0,12.99,0
95522.0,31.27,0
95522.0,8.76,0
95523.0,0.01,0
95526.0,0.01,0
95526.0,10.32,0
95530.0,169.7,0
95530.0,0.01,0
95530.0,30.51,0
95532.0,0.01,0
95534.0,0.01,0
95535.0,362.22,0
95536.0,0.01,0
95536.0,3.53,0
95541.0,0.01,0
95543.0,124.25,0
95543.0,0.01,0
95544.0,0.01,0
95548.0,5.3,0
95548.0,10.0,0
95550.0,0.01,0
95554.0,0.01,0
95555.0,3.84,0
95556.0,42.0,0
95558.0,0.01,0
95559.0,1.63,1
95560.0,22.57,0
95560.0,0.01,0
95562.0,0.01,0
95563.0,5.49,0
95564.0,0.01,0
95566.0,0.01,0
95568.0,29.99,0
95568.0,0.01,0
95569.0,93.97,0
95569.0,0.01,0
95571.0,0.01,0
95571.0,7.58,0
95575.0,0.01,0
95576.0,75.0,0
95579.0,24.34,0
95582.0,0.01,0
95583.0,0.01,0
95584.0,22.7,0
95585.0,5.99,0
95585.0,0.01,0
95589.0,0.01,0
95591.0,0.01,0
95592.0,41.5,0
95597.0,9.99,0
95597.0,0.01,0
95601.0,160.46,0
95601.0,212.0,0
95602.0,21.99,0
95603.0,3.09,0
95604.0,10.0,0
95604.0,34.89,0
95612.0,0.01,0
95612.0,11.6,0
95618.0,1.79,0
95621.0,622.43,0
95623.0,7.68,0
95625.0,0.01,0
95626.0,38.2,0
95627.0,0.01,0
95628.0,0.01,0
95630.0,21.38,0
95634.0,0.01,0
95635.0,199.0,0
95635.0,43.25,0
95638.0,0.01,0
95641.0,0.01,0
95642.0,146.94,0
95643.0,1.0,0
95644.0,0.01,0
95645.0,0.01,0
95647.0,41.0,0
95649.0,0.01,0
95651.0,0.01,0
95652.0,0.01,0
95654.0,70.23,0
95659.0,0.01,0
95660.0,6.95,0
95660.0,108.05,0
95661.0,0.01,0
95661.0,0.97,0
95665.0,0.01,0
95666.0,14.95,0
95666.0,1.39,0
95666.0,50.0,0
95669.0,0.01,0
95670.0,0.01,0
95670.0,26.66,0
95672.0,1.0,0
95675.0,106.99,0
95676.0,0.01,0
95678.0,0.01,0
95679.0,1.99,0
95679.0,10.22,0
95680.0,0.01,0
95682.0,40.2,0
95683.0,112.95,0
95683.0,128.2,0
95685.0,0.01,0
95685.0,41.96,0
95686.0,100.21,0
95689.0,0.01,0
95690.0,0.02,0
95692.0,0.01,0
95694.0,0.76,0
95694.0,0.01,0
95696.0,0.01,0
95701.0,0.01,0
95704.0,0.01,0
95707.0,3.84,0
95708.0,0.01,0
95709.0,35.0,0
95710.0,0.01,0
95712.0,1.0,0
95714.0,0.01,0
95716.0,1948.52,0
95717.0,0.01,0
95718.0,520.58,0
95719.0,12.99,0
95720.0,0.01,0
95722.0,0.01,0
95724.0,0.01,0
95725.0,7.49,0
95729.0,6.48,0
95730.0,11.35,0
95732.0,13.44,0
95732.0,16.51,0
95736.0,1.0,0
95745.0,42.78,0
95759.0,7.58,0
95759.0,145.63,0
95760.0,140.75,0
95760.0,150.38,0
95762.0,6.0,0
95767.0,4.9,0
95793.0,38.0,0
95798.0,3.59,0
95804.0,24.6,0
95808.0,16.2,0
95831.0,118.95,0
95832.0,51.5,0
95833.0,0.89,0
95834.0,22.75,0
95835.0,14.26,0
95837.0,12.64,0
95841.0,39.99,0
95842.0,9.41,0
95843.0,23.45,0
95860.0,3.89,0
95864.0,24.0,0
95878.0,10.96,0
95883.0,126.0,0
95891.0,21.85,0
95908.0,0.99,0
95912.0,5.67,0
95915.0,84.13,0
95919.0,151.58,0
95944.0,50.0,0
95952.0,28.92,0
95957.0,50.14,0
95961.0,37.75,0
95965.0,5.49,0
95969.0,8.94,0
95978.0,4.64,0
95980.0,45.16,0
95989.0,119.43,0
95992.0,132.74,0
95993.0,132.89,0
95994.0,6.0,0
95997.0,238.81,0
95998.0,1.0,0
95999.0,1.79,0
96000.0,4.92,0
96003.0,1.0,0
96007.0,448.81,0
96018.0,7.4,0
96022.0,544.9,0
96023.0,1680.0,0
96026.0,200.0,0
96028.0,8.57,0
96028.0,11.34,0
96030.0,52.79,0
96031.0,8.99,0
96031.0,163.59,0
96032.0,4.9,0
96035.0,110.4,0
96038.0,21.0,0
96038.0,0.54,0
96039.0,124.8,0
96039.0,71.95,0
96040.0,15.78,0
96042.0,5.49,0
96042.0,41.31,0
96044.0,25.6,0
96053.0,14.22,0
96054.0,99.99,0
96054.0,15.0,0
96055.0,50.0,0
96056.0,32.0,0
96059.0,107.77,0
96060.0,7.68,0
96060.0,4.9,0
96061.0,32.5,0
96062.0,24.23,0
96063.0,19.8,0
96065.0,15.0,0
96075.0,17.99,0
96094.0,21.0,0
96094.0,4.49,0
96096.0,53.9,0
96107.0,58.5,0
96113.0,4.49,0
96115.0,802.67,0
96120.0,226.5,0
96120.0,1.29,0
96121.0,1000.0,0
96121.0,4.09,0
96126.0,4.9,0
96128.0,39.77,0
96131.0,20.0,0
96135.0,18.96,1
96136.0,15.09,0
96136.0,9.8,0
96142.0,4.9,0
96146.0,166.86,0
96148.0,1.89,0
96151.0,6.03,0
96152.0,74.91,0
96156.0,15.99,0
96158.0,3.3,0
96158.0,186.0,0
96159.0,24.27,0
96160.0,9.0,0
96167.0,39.9,0
96168.0,27.63,0
96177.0,27.18,0
96183.0,119.93,0
96186.0,8.99,0
96188.0,6.5,0
96192.0,14.5,0
96206.0,49.2,0
96207.0,9.9,0
96209.0,7.49,0
96215.0,49.2,0
96220.0,34.3,0
96221.0,20.38,0
96221.0,8.99,0
96223.0,4.9,0
96225.0,5.8,0
96226.0,4.9,0
96228.0,17.3,0
96234.0,0.89,0
96234.0,31.81,0
96235.0,359.81,0
96235.0,2.86,0
96238.0,6.59,0
96238.0,4.9,0
96238.0,8.0,0
96240.0,190.63,0
96243.0,14.0,0
96245.0,211.35,0
96247.0,56.83,0
96250.0,170.32,0
96250.0,14.0,0
96254.0,4.49,0
96257.0,216.95,0
96267.0,79.0,0
96268.0,249.6,0
96268.0,246.75,0
96270.0,10.18,0
96271.0,13.2,0
96274.0,29.98,0
96279.0,200.0,0
96284.0,3.3,0
96288.0,2.27,0
