row_id,order,amount,y
3186541,4539179,59.0,0
3186542,4539251,19.589,1
3186543,4539569,39.178,1
3186544,4539778,335.0,0
3186545,4539912,28.217,0
3186546,4540033,88.5,0
3186547,4540247,39.0,0
3186548,4540271,97.0,0
3186549,4540340,445.0,0
3186550,4540439,20.95,0
3186551,4540577,29.0,0
3186552,4540609,236.95,0
3186553,4541020,48.95,0
3186554,4541043,200.0,0
3186555,4541066,57.95,0
3186556,4541275,117.0,0
3186557,4541277,57.95,0
3186558,4541305,59.0,0
3186559,4541305,50.0,1
3186560,4541393,117.0,0
3186561,4541452,117.0,0
3186562,4541509,117.0,0
3186563,4541527,49.0,0
3186564,4541567,49.0,0
3186565,4541741,49.0,0
3186566,4541857,117.0,0
3186567,4542013,117.0,0
3186568,4542036,59.0,0
3186569,4542042,34.0,0
3186570,4542118,445.0,0
3186571,4542192,107.95,0
3186572,4542194,159.95,0
3186573,4542217,30.95,0
3186574,4542249,47.95,0
3186575,4542285,32.182,0
3186576,4542343,103.95,0
3186577,4542350,107.95,0
3186578,4542352,445.0,0
3186579,4542458,209.95,0
3186580,4542462,134.95,0
3186581,4542488,856.8,0
3186582,4542718,24.5,0
3186583,4542760,55.95,0
3186584,4542780,159.95,0
3186585,4542926,100.0,0
3186586,4543138,67.95,0
3186587,4543147,50.0,1
3186588,4543322,107.95,0
3186589,4543323,50.0,0
3186590,4543391,27.051,0
3186591,4543405,230.0,0
3186592,4543692,77.0,0
3186593,4543720,226.0,0
3186594,4543727,107.95,0
3186595,4543736,57.95,0
3186596,4543782,226.0,0
3186597,4543875,107.95,0
3186598,4543911,16.441,0
3186599,4543934,97.0,0
3186600,4543986,39.0,0
3186601,4544031,29.0,0
3186602,4544170,856.8,0
3186603,4544174,36.95,0
3186604,4544289,35.913,0
3186605,4544293,250.0,0
3186606,4544303,57.95,0
3186607,4544432,85.118,0
3186608,4544508,218.0,0
3186609,4544525,171.0,0
3186610,4544627,150.0,0
3186611,4544643,141.0,0
3186612,4544664,82.95,0
3186613,4544880,39.0,0
3186614,4544885,317.5,0
3186615,4545016,280.0,0
3186616,4545070,107.95,0
3186617,4545090,117.0,0
3186618,4545155,59.0,0
3186619,4545171,56.95,0
3186620,4545231,77.0,0
3186621,4545257,59.0,1
3186622,4545289,49.0,1
3186623,4545371,59.0,1
3186624,4545371,213.95,0
3186625,4545429,82.95,0
3186626,4545434,10.0,0
3186627,4545472,70.893,0
3186628,4545492,49.0,1
3186629,4545625,40.0,0
3186630,4545746,92.0,0
3186631,4545799,97.0,0
3186632,4545852,50.0,0
3186633,4545867,54.0,0
3186634,4545869,208.5,0
3186635,4545886,63.97,0
3186636,4545897,38.012,0
3186637,4545945,335.0,0
3186638,4545962,32.474,0
3186639,4545992,34.0,0
3186640,4545995,42.95,0
3186641,4545997,97.0,0
3186642,4546013,159.95,0
3186643,4546018,32.474,0
3186644,4546032,390.0,0
3186645,4546205,82.95,0
3186646,4546241,59.874,0
3186647,4546319,77.0,0
3186648,4546325,554.0,0
3186649,4546344,117.0,0
3186650,4546383,68.51,0
3186651,4546386,77.95,0
3186652,4546431,117.0,0
3186653,4546501,204.97,0
3186654,4546510,57.95,0
3186655,4546522,107.95,0
3186656,4546536,59.0,0
3186657,4546645,107.95,0
3186658,4546715,29.0,0
3186659,4546725,25.95,0
3186660,4546725,97.0,0
3186661,4546732,107.95,0
3186662,4546737,34.0,0
3186663,4546758,300.0,1
3186664,4546864,26.95,0
3186665,4546913,97.0,0
3186666,4546918,30.95,0
3186667,4546947,25.0,0
3186668,4546982,311.95,0
3186669,4546995,29.0,0
3186670,4547153,100.0,0
3186671,4547251,219.95,0
3186672,4547257,129.95,0
3186673,4547369,59.0,0
3186674,4547395,150.0,0
3186675,4547401,81.249,0
3186676,4547521,47.95,0
3186677,4547579,34.0,0
3186678,4547591,67.95,0
3186679,4547638,29.0,0
3186680,4547694,34.0,0
3186681,4547777,17.257,0
3186682,4547826,117.0,0
3186683,4547841,20.871,0
3186684,4547882,226.0,0
3186685,4547887,161.0,0
3186686,4547894,50.0,0
3186687,4547896,25.95,0
3186688,4547923,13.642,0
3186689,4547954,34.0,0
3186690,4547973,67.95,0
3186691,4548060,50.0,0
3186692,4548062,24.5,0
3186693,4548078,35.95,0
3186694,4548125,424.95,0
3186695,4548183,40.81,0
3186696,4548183,37.778,0
3186697,4548203,117.0,0
3186698,4548218,15.95,0
3186699,4548231,117.0,0
3186700,4548290,103.074,0
3186701,4548292,26.5,0
3186702,4548426,77.0,0
3186703,4548440,50.0,0
3186704,4548452,737.0,0
3186705,4548486,107.95,0
3186706,4548489,117.0,0
3186707,4548530,97.95,0
3186708,4548554,117.0,0
3186709,4548559,49.672,1
3186710,4548618,92.0,0
3186711,4548632,92.0,0
3186712,4548665,47.95,0
3186713,4548704,59.0,0
3186714,4548842,300.0,1
3186715,4548885,47.95,0
3186716,4548943,134.95,0
3186717,4548945,10.95,0
3186718,4548991,9.911,0
3186719,4549020,150.0,0
3186720,4549021,171.0,0
3186721,4549057,26.95,0
3186722,4549073,117.0,0
3186723,4549191,30.95,0
3186724,4549201,300.0,1
3186725,4549276,69.0,0
3186726,4549281,58.95,0
3186727,4549292,19.822,0
3186728,4549298,24.0,0
3186729,4549480,160.5,1
3186730,4549494,226.0,0
3186731,4549510,57.95,0
3186732,4549535,24.0,0
3186733,4549549,209.95,0
3186734,4549619,117.0,0
3186735,4549641,160.5,1
3186736,4549646,50.0,0
3186737,4549692,117.0,0
3186738,4549753,117.0,0
3186739,4549804,50.0,0
3186740,4549809,39.0,0
3186741,4549813,226.0,0
3186742,4549836,92.0,0
3186743,4549856,226.0,0
3186744,4549919,107.95,0
3186745,4549977,105.0,0
3186746,4549982,13.467,0
3186747,4550022,25.95,0
3186748,4550046,34.0,0
3186749,4550158,226.0,0
3186750,4550192,32.182,0
3186751,4550246,39.0,0
3186752,4550255,83.952,0
3186753,4550255,54.5,0
3186754,4550261,25.95,0
3186755,4550296,29.0,0
3186756,4550302,59.0,0
3186757,4550382,50.0,0
3186758,4550402,29.0,0
3186759,4550518,49.0,0
3186760,4550572,25.0,0
3186761,4550606,171.0,1
3186762,4550632,77.95,0
3186763,4550704,200.0,0
3186764,4550706,15.95,0
3186765,4550710,9.095,0
3186766,4550725,25.0,0
3186767,4550753,34.0,0
3186768,4550766,107.95,0
3186769,4550772,10.0,0
3186770,4550781,151.0,0
3186771,4550797,280.0,0
3186772,4550828,280.0,0
3186773,4550837,554.0,0
3186774,4550895,59.0,0
3186775,4550904,226.0,0
3186776,4550916,36.95,0
3186777,4550942,25.0,0
3186778,4550951,67.95,0
3186779,4550955,54.0,0
3186780,4550955,29.0,0
3186781,4550968,45.0,0
3186782,4550969,310.95,0
3186783,4550993,100.0,0
3186784,4551025,146.0,0
3186785,4551044,226.0,0
3186786,4551068,25.95,0
3186787,4551084,87.95,0
3186788,4551086,31.0,0
3186789,4551167,206.0,0
3186790,4551172,25.0,0
3186791,4551188,25.95,0
3186792,4551217,554.0,0
3186793,4551241,117.0,0
3186794,4551249,107.95,0
3186795,4551268,226.0,1
3186796,4551288,74.95,0
3186797,4551334,151.95,0
3186798,4551339,34.0,0
3186799,4551346,25.95,0
3186800,4551361,29.0,0
3186801,4551418,117.0,0
3186802,4551433,30.95,0
3186803,4551502,114.0,0
3186804,4551519,82.0,0
3186805,4551563,34.0,0
3186806,4551603,92.0,0
3186807,4551631,63.95,0
3186808,4551650,31.31,0
3186809,4551659,47.95,0
3186810,4551694,48.95,0
3186811,4551725,20.871,0
3186812,4551774,39.0,0
3186813,4551788,107.95,0
3186814,4551816,43.97,0
3186815,4551822,92.0,0
3186816,4551846,103.95,0
3186817,4551847,82.0,0
3186818,4551869,52.0,0
3186819,4551891,117.0,0
3186820,4551891,57.95,0
3186821,4551911,117.0,0
3186822,4551957,488.0,1
3186823,4551964,117.0,1
3186824,4551996,20.871,0
3186825,4552034,46.582,0
3186826,4552045,34.0,0
3186827,4552165,6.18,0
3186828,4552169,47.95,0
3186829,4552188,20.871,0
3186830,4552197,200.0,0
3186831,4552223,47.95,0
3186832,4552263,335.0,0
3186833,4552280,25.95,0
3186834,4552282,488.0,1
3186835,4552294,24.95,0
3186836,4552309,57.95,0
3186837,4552387,171.0,0
3186838,4552493,117.0,1
3186839,4552524,31.599,0
3186840,4552526,488.0,0
3186841,4552555,44.5,0
3186842,4552589,31.308,0
3186843,4552601,29.5,0
3186844,4552607,24.836,1
3186845,4552621,49.0,0
3186846,4552682,291.95,0
3186847,4552687,117.0,1
3186848,4552688,34.0,0
3186849,4552699,24.0,0
3186850,4552719,30.95,0
3186851,4552720,226.0,0
3186852,4552741,92.0,0
3186853,4552749,44.5,0
3186854,4552774,67.95,0
3186855,4552806,3.732,0
3186856,4552812,105.0,0
3186857,4552820,35.95,0
3186858,4552853,314.95,0
3186859,4552895,74.95,0
3186860,4552915,77.95,0
3186861,4552936,57.95,0
3186862,4552951,59.0,0
3186863,4552964,150.0,0
3186864,4553052,50.0,0
3186865,4553074,90.0,0
3186866,4553084,29.0,0
3186867,4553150,82.0,0
3186868,4553195,117.0,0
3186869,4553228,500.0,0
3186870,4553233,59.0,0
3186871,4553238,12.01,0
3186872,4553249,25.0,0
3186873,4553272,70.97,0
3186874,4553285,54.5,0
3186875,4553295,100.0,0
3186876,4553311,59.0,0
3186877,4553375,57.95,0
3186878,4553376,24.0,0
3186879,4553379,56.5,0
3186880,4553389,105.0,0
3186881,4553446,44.5,0
3186882,4553456,20.871,0
3186883,4553493,57.95,0
3186884,4553497,32.356,0
3186885,4553515,20.871,0
3186886,4553622,49.0,0
3186887,4553671,226.0,0
3186888,4553684,108.95,0
3186889,4553693,25.0,0
3186890,4553725,47.95,0
3186891,4553726,20.871,0
3186892,4553778,47.95,0
3186893,4553798,25.95,0
3186894,4553804,20.0,0
3186895,4553819,102.958,1
3186896,4553855,508.5,0
3186897,4553863,102.958,1
3186898,4553960,160.5,0
3186899,4553970,74.0,0
3186900,4553974,19.356,0
3186901,4553994,200.0,0
3186902,4554024,107.95,0
3186903,4554049,29.0,0
3186904,4554073,102.0,0
3186905,4554105,222.0,0
3186906,4554105,57.95,0
3186907,4554120,97.0,0
3186908,4554180,35.95,0
3186909,4554190,45.0,0
3186910,4554211,34.0,0
3186911,4554226,8.104,0
3186912,4554232,226.0,0
3186913,4554271,85.95,0
3186914,4554273,41.276,0
3186915,4554304,75.0,0
3186916,4554344,39.0,0
3186917,4554344,141.0,0
3186918,4554357,82.95,0
3186919,4554420,47.95,0
3186920,4554430,13.992,0
3186921,4554444,20.0,0
3186922,4554477,97.0,0
3186923,4554516,57.95,0
3186924,4554526,10.0,0
3186925,4554529,117.0,0
3186926,4554551,49.0,0
3186927,4554552,171.0,0
3186928,4554556,59.0,0
3186929,4554595,34.0,0
3186930,4554599,92.0,0
3186931,4554609,117.0,0
3186932,4554657,59.0,0
3186933,4554659,39.0,0
3186934,4554686,53.97,0
3186935,4554838,59.0,0
3186936,4554855,57.95,0
3186937,4554861,35.95,0
3186938,4554964,59.0,0
3186939,4554981,25.95,0
3186940,4554985,57.95,0
3186941,4554995,30.95,0
3186942,4555041,34.0,0
3186943,4555075,49.0,0
3186944,4555079,49.5,0
3186945,4555107,49.0,0
3186946,4555122,77.0,0
3186947,4555135,34.0,0
3186948,4555139,226.0,0
3186949,4555144,40.0,0
3186950,4555147,70.0,0
3186951,4555230,58.95,0
3186952,4555244,107.95,0
3186953,4555249,83.95,0
3186954,4555289,125.95,0
3186955,4555296,34.0,0
3186956,4555313,30.95,0
3186957,4555325,210.95,0
3186958,4555343,92.0,0
3186959,4555356,48.914,1
3186960,4555375,105.95,0
3186961,4555391,117.0,0
3186962,4555399,25.95,0
3186963,4555399,100.0,1
3186964,4555411,14.517,0
3186965,4555422,48.914,1
3186966,4555435,57.95,0
3186967,4555533,30.95,0
3186968,4555563,117.0,0
3186969,4555608,107.95,0
3186970,4555629,59.0,0
3186971,4555683,57.95,0
3186972,4555713,34.0,0
3186973,4555741,117.0,0
3186974,4555762,321.95,0
3186975,4555792,280.0,1
3186976,4555814,117.0,0
3186977,4555850,10.0,0
3186978,4555907,159.95,0
3186979,4555911,80.0,0
3186980,4555955,29.0,0
3186981,4555968,25.95,0
3186982,4555993,59.0,0
3186983,4556017,25.0,0
3186984,4556017,287.93,0
3186985,4556036,141.0,0
3186986,4556067,609.99,0
3186987,4556069,25.0,0
3186988,4556104,159.95,0
3186989,4556133,57.95,0
3186990,4556168,34.0,0
3186991,4556201,30.957,0
3186992,4556206,49.0,0
3186993,4556206,323.0,0
3186994,4556278,31.5,0
3186995,4556291,29.0,0
3186996,4556292,159.95,0
3186997,4556371,92.0,0
3186998,4556413,29.0,0
3186999,4556419,134.95,0
3187000,4556419,22.97,0
3187001,4556472,57.0,0
3187002,4556489,35.5,0
3187003,4556498,107.95,0
3187004,4556533,24.0,0
3187005,4556545,57.95,0
3187006,4556560,39.0,0
3187007,4556579,107.95,0
3187008,4556596,57.95,0
3187009,4556600,57.95,0
3187010,4556620,36.95,0
3187011,4556640,34.0,0
3187012,4556644,100.0,0
3187013,4556690,117.0,0
3187014,4556707,24.0,0
3187015,4556734,107.95,0
3187016,4556769,42.95,0
3187017,4556778,107.95,0
3187018,4556779,77.95,0
3187019,4556782,49.0,0
3187020,4556784,150.0,0
3187021,4556806,201.0,0
3187022,4556828,55.0,0
3187023,4556860,13.992,0
3187024,4556894,59.0,1
3187025,4556896,61.95,0
3187026,4556906,52.95,0
3187027,4556911,39.0,0
3187028,4556942,31.95,0
3187029,4556945,57.95,0
3187030,4556977,107.95,0
3187031,4556988,24.0,0
3187032,4557002,35.95,0
3187033,4557006,131.0,0
3187034,4557016,47.95,0
3187035,4557047,209.95,0
3187036,4557050,107.95,0
3187037,4557086,30.95,0
3187038,4557098,97.95,0
3187039,4557100,17.956,0
3187040,4557101,29.0,0
3187041,4557104,117.0,0
3187042,4557108,250.0,0
3187043,4557120,36.95,0
3187044,4557137,59.0,0
3187045,4557175,107.95,0
3187046,4557181,39.0,1
3187047,4557187,257.97,0
3187048,4557194,57.95,0
3187049,4557211,117.0,0
3187050,4557229,47.95,0
3187051,4557269,117.0,0
3187052,4557300,209.95,0
3187053,4557300,18.773,0
3187054,4557321,511.95,0
3187055,4557322,10.0,0
3187056,4557323,59.0,0
3187057,4557324,250.0,0
3187058,4557351,29.0,0
3187059,4557362,117.0,0
3187060,4557364,117.0,0
3187061,4557434,141.0,0
3187062,4557436,97.0,0
3187063,4557482,59.0,0
3187064,4557499,49.0,0
3187065,4557576,250.0,0
3187066,4557581,100.0,0
3187067,4557583,209.95,0
3187068,4557594,57.95,0
3187069,4557617,107.95,0
3187070,4557642,59.0,0
3187071,4557654,27.95,0
3187072,4557695,25.0,0
3187073,4557716,59.0,0
3187074,4557716,34.95,0
3187075,4557757,82.95,0
3187076,4557766,157.41,0
3187077,4557777,34.0,0
3187078,4557806,57.95,0
3187079,4557842,39.0,0
3187080,4557845,39.0,0
3187081,4557852,26.95,0
3187082,4557858,6.996,0
3187083,4557861,15.0,0
3187084,4557881,209.95,0
3187085,4557882,117.0,0
3187086,4557882,117.0,0
3187087,4557906,49.0,0
3187088,4557908,59.0,0
3187089,4557912,30.95,0
3187090,4557936,34.0,0
3187091,4557994,97.0,0
3187092,4557996,85.0,0
3187093,4558023,209.95,0
3187094,4558032,68.5,0
3187095,4558056,209.95,0
3187096,4558065,57.95,0
3187097,4558080,117.0,0
3187098,4558153,50.0,1
3187099,4558164,59.0,0
3187100,4558194,59.0,0
3187101,4558203,47.95,0
3187102,4558226,92.0,0
3187103,4558233,49.0,0
3187104,4558254,226.0,0
3187105,4558278,59.0,0
3187106,4558286,45.0,0
3187107,4558288,108.5,0
3187108,4558290,49.0,0
3187109,4558306,117.0,0
3187110,4558307,9.911,0
3187111,4558313,97.0,0
3187112,4558323,404.2,0
3187113,4558334,59.0,0
3187114,4558339,39.936,0
3187115,4558422,59.0,0
3187116,4558422,82.95,0
3187117,4558462,445.0,0
3187118,4558509,774.0,0
3187119,4558577,54.0,0
3187120,4558664,29.0,0
3187121,4558670,100.0,0
3187122,4558680,52.95,0
3187123,4558689,12.709,0
3187124,4558705,17.315,0
3187125,4558719,445.0,0
3187126,4558730,25.95,0
3187127,4558738,103.95,0
3187128,4558764,87.0,0
3187129,4558797,59.0,0
3187130,4558805,44.5,0
3187131,4558806,404.2,0
3187132,4558840,57.95,0
3187133,4558877,67.95,0
3187134,4558892,213.0,1
3187135,4558905,209.95,0
3187136,4558925,262.95,0
3187137,4558928,9.328,0
3187138,4558983,59.0,0
3187139,4558986,67.95,0
3187140,4558992,311.95,0
3187141,4559005,97.0,0
3187142,4559033,59.0,0
3187143,4559035,50.0,0
3187144,4559048,226.0,0
3187145,4559090,63.95,0
3187146,4559106,102.95,0
3187147,4559116,26.95,0
3187148,4559158,55.0,0
3187149,4559163,50.0,0
3187150,4559166,18.95,0
3187151,4559171,15.0,0
3187152,4559183,607.95,0
3187153,4559251,29.0,0
3187154,4559257,92.0,0
3187155,4559266,226.0,0
3187156,4559295,94.504,0
3187157,4559320,57.95,0
3187158,4559322,67.95,0
3187159,4559344,117.0,0
3187160,4559356,30.0,0
3187161,4559367,19.472,0
3187162,4559371,49.0,0
3187163,4559376,59.0,0
3187164,4559389,117.0,0
3187165,4559416,226.0,0
3187166,4559416,77.0,0
3187167,4559435,59.0,0
3187168,4559453,16.091,1
3187169,4559504,68.43,0
3187170,4559563,35.95,0
3187171,4559577,57.95,0
3187172,4559590,39.63,0
3187173,4559614,49.54,0
3187174,4559617,229.0,0
3187175,4559618,42.559,0
3187176,4559645,34.0,0
3187177,4559650,19.472,0
3187178,4559658,21.688,0
3187179,4559661,62.95,0
3187180,4559677,92.0,0
3187181,4559691,42.559,0
3187182,4559707,57.95,0
3187183,4559718,27.95,0
3187184,4559749,77.0,0
3187185,4559750,47.95,0
3187186,4559753,42.95,0
3187187,4559759,97.0,0
3187188,4559795,98.95,1
3187189,4559809,171.0,0
3187190,4559810,35.95,0
3187191,4559818,35.95,0
3187192,4559876,59.0,0
3187193,4559881,67.95,0
3187194,4559956,171.0,0
3187195,4559964,107.95,0
3187196,4559970,59.0,0
3187197,4559996,49.0,0
3187198,4559997,97.0,0
3187199,4560008,117.0,0
3187200,4560064,117.0,1
3187201,4560065,59.0,0
3187202,4560080,30.95,0
3187203,4560081,19.472,1
3187204,4560123,497.74,0
3187205,4560127,29.0,0
3187206,4560130,19.472,1
3187207,4560136,100.0,0
3187208,4560170,50.0,0
3187209,4560172,40.0,0
3187210,4560186,49.0,0
3187211,4560199,59.0,0
3187212,4560250,129.95,0
3187213,4560272,19.472,0
3187214,4560285,57.0,0
3187215,4560288,36.146,0
3187216,4560292,50.0,0
3187217,4560293,117.0,0
3187218,4560306,29.0,0
3187219,4560352,57.95,0
3187220,4560370,39.0,0
3187221,4560389,36.146,0
3187222,4560396,117.0,0
3187223,4560422,57.95,0
3187224,4560429,49.0,0
3187225,4560450,108.95,0
3187226,4560458,105.0,0
3187227,4560473,43.95,0
3187228,4560487,156.0,0
3187229,4560491,34.0,0
3187230,4560513,46.5,0
3187231,4560528,59.0,0
3187232,4560563,24.136,0
3187233,4560580,77.0,0
3187234,4560643,29.0,0
3187235,4560658,108.95,0
3187236,4560668,117.0,0
3187237,4560670,85.118,0
3187238,4560672,265.0,0
3187239,4560693,59.0,0
3187240,4560715,664.0,0
3187241,4560727,25.419,1
3187242,4560728,117.0,0
3187243,4560736,209.95,0
3187244,4560764,85.118,0
3187245,4560810,156.0,0
3187246,4560820,117.0,0
3187247,4560828,59.0,0
3187248,4560832,35.95,0
3187249,4560846,20.0,0
3187250,4560878,335.0,0
3187251,4560891,30.95,0
3187252,4560892,100.0,0
3187253,4560903,49.0,0
3187254,4560904,78.5,0
3187255,4560944,76.198,0
3187256,4560960,59.0,0
3187257,4560968,117.0,0
3187258,4560982,30.95,0
3187259,4561040,39.0,0
3187260,4561041,29.0,0
3187261,4561053,107.95,0
3187262,4561062,31.95,0
3187263,4561069,64.713,0
3187264,4561086,49.0,0
3187265,4561091,59.0,0
3187266,4561128,554.0,0
3187267,4561151,112.0,0
3187268,4561188,78.95,0
3187269,4561188,92.0,0
3187270,4561195,59.0,0
3187271,4561245,100.0,0
3187272,4561249,25.419,1
3187273,4561277,53.95,0
3187274,4561278,209.95,0
3187275,4561343,25.419,1
3187276,4561344,77.0,0
3187277,4561363,117.0,0
3187278,4561381,141.0,0
3187279,4561395,59.0,0
3187280,4561418,35.95,0
3187281,4561425,107.95,0
3187282,4561428,59.0,0
3187283,4561448,15.333,0
3187284,4561484,92.0,0
3187285,4561500,35.95,0
3187286,4561507,25.419,1
3187287,4561531,67.95,0
3187288,4561532,25.069,0
3187289,4561538,15.741,0
3187290,4561551,47.95,0
3187291,4561581,64.713,0
3187292,4561585,35.95,0
3187293,4561614,171.0,0
3187294,4561641,117.0,0
3187295,4561673,141.0,0
3187296,4561681,134.95,0
3187297,4561682,64.713,0
3187298,4561700,97.0,0
3187299,4561733,100.0,1
3187300,4561736,35.95,0
3187301,4561766,29.0,0
3187302,4561782,59.0,0
3187303,4561790,39.0,0
3187304,4561794,107.95,0
3187305,4561817,117.0,0
3187306,4561842,30.0,0
3187307,4561872,9.036,0
3187308,4561886,59.0,0
3187309,4561922,49.0,0
3187310,4561929,29.0,0
3187311,4561932,117.0,0
3187312,4561963,107.95,0
3187313,4561979,100.0,0
3187314,4562004,35.95,0
3187315,4562034,57.95,0
3187316,4562045,107.95,0
3187317,4562056,59.0,0
3187318,4562059,29.733,0
3187319,4562068,29.0,0
3187320,4562090,30.95,0
3187321,4562121,31.832,0
3187322,4562140,25.95,0
3187323,4562172,34.0,0
3187324,4562190,97.0,0
3187325,4562204,160.5,0
3187326,4562234,57.95,0
3187327,4562273,107.95,0
3187328,4562303,59.0,1
3187329,4562337,13.642,0
3187330,4562381,39.0,0
3187331,4562383,29.0,0
3187332,4562429,13.642,0
3187333,4562437,29.0,0
3187334,4562476,59.0,0
3187335,4562505,59.0,1
3187336,4562506,44.47,0
3187337,4562523,91.5,0
3187338,4562548,117.0,1
3187339,4562558,59.0,0
3187340,4562558,161.0,0
3187341,4562566,159.95,0
3187342,4562593,40.0,0
3187343,4562639,201.95,0
3187344,4562644,311.35,0
3187345,4562659,17.95,0
3187346,4562682,59.0,0
3187347,4562687,13.642,0
3187348,4562697,39.0,0
3187349,4562698,44.5,0
3187350,4562709,39.54,0
3187351,4562715,50.0,0
3187352,4562715,44.774,0
3187353,4562742,10.0,0
3187354,4562816,57.95,0
3187355,4562849,47.95,0
3187356,4562860,1331.0,0
3187357,4562876,92.0,0
3187358,4562895,1117.87,0
3187359,4562932,59.0,0
3187360,4562948,411.95,0
3187361,4562971,211.0,0
3187362,4562991,107.95,0
3187363,4562995,554.0,0
3187364,4563016,59.0,0
3187365,4563021,33.581,0
3187366,4563026,58.95,0
3187367,4563031,171.0,0
3187368,4563060,49.0,0
3187369,4563069,59.0,0
3187370,4563075,35.95,0
3187371,4563083,1331.0,0
3187372,4563084,43.95,0
3187373,4563088,117.0,1
3187374,4563095,49.95,0
3187375,4563095,16.95,0
3187376,4563102,92.0,0
3187377,4563102,25.0,0
3187378,4563115,73.95,0
3187379,4563125,117.0,0
3187380,4563125,54.5,0
3187381,4563133,47.95,0
3187382,4563137,29.0,0
3187383,4563178,59.0,0
3187384,4563179,34.0,0
3187385,4563208,211.0,0
3187386,4563225,117.0,0
3187387,4563228,72.95,0
3187388,4563233,97.0,0
3187389,4563349,59.0,0
3187390,4563355,49.0,0
3187391,4563371,121.0,0
3187392,4563386,108.95,0
3187393,4563393,59.0,0
3187394,4563401,445.0,0
3187395,4563410,67.95,0
3187396,4563434,65.646,0
3187397,4563505,30.95,0
3187398,4563517,49.0,0
3187399,4563535,59.0,0
3187400,4563541,117.0,0
3187401,4563554,57.95,0
3187402,4563558,125.0,0
3187403,4563568,49.0,0
3187404,4563579,186.0,0
3187405,4563582,59.0,0
3187406,4563583,75.0,0
3187407,4563597,87.95,0
3187408,4563598,57.95,0
3187409,4563604,59.0,0
3187410,4563634,141.0,0
3187411,4563638,59.0,0
3187412,4563714,226.0,0
3187413,4563736,59.0,0
3187414,4563792,95.0,0
3187415,4563810,100.0,0
3187416,4563813,23.903,0
3187417,4563822,119.95,0
3187418,4563844,26.002,0
3187419,4563845,100.0,0
3187420,4563866,77.95,0
3187421,4563899,97.0,0
3187422,4563902,29.0,0
3187423,4563903,171.0,0
3187424,4563904,43.958,0
3187425,4563921,270.0,0
3187426,4563931,29.5,0
3187427,4563971,141.0,0
3187428,4563971,269.95,0
3187429,4563971,59.0,0
3187430,4563977,171.0,0
3187431,4563992,25.0,0
3187432,4564037,82.95,0
3187433,4564049,23.903,0
3187434,4564071,49.0,0
3187435,4564081,49.0,0
3187436,4564144,167.0,0
3187437,4564214,226.0,0
3187438,4564232,5.597,0
3187439,4564251,39.0,0
3187440,4564280,226.0,0
3187441,4564324,59.0,0
3187442,4564460,25.0,0
3187443,4564486,335.0,0
3187444,4564487,335.0,0
3187445,4564610,32.0,0
3187446,4564613,78.5,0
3187447,4564618,57.95,0
3187448,4564630,107.95,0
3187449,4564663,117.0,0
3187450,4564669,102.95,0
3187451,4564690,90.831,0
3187452,4564724,58.95,0
3187453,4564730,29.0,0
3187454,4564735,129.95,0
3187455,4564740,88.95,0
3187456,4564740,9.328,0
3187457,4564804,67.95,0
3187458,4564848,50.0,1
3187459,4564851,35.95,0
3187460,4564854,47.95,0
3187461,4564890,67.95,0
3187462,4564960,57.95,0
3187463,4564961,57.95,0
3187464,4564978,1240.95,0
3187465,4564982,29.0,0
3187466,4564984,108.95,0
3187467,4565001,59.0,0
3187468,4565015,445.0,0
3187469,4565017,41.5,1
3187470,4565044,57.95,0
3187471,4565084,30.0,1
3187472,4565105,49.438,0
3187473,4565105,82.95,0
3187474,4565143,67.95,0
3187475,4565179,252.81,0
3187476,4565179,160.5,0
3187477,4565182,47.95,0
3187478,4565215,107.95,0
3187479,4565218,24.603,0
3187480,4565221,49.0,0
3187481,4565244,252.81,0
3187482,4565259,47.95,0
3187483,4565299,117.0,0
3187484,4565320,59.0,0
3187485,4565321,29.0,0
3187486,4565340,171.0,0
3187487,4565349,50.0,0
3187488,4565350,252.81,0
3187489,4565378,161.0,0
3187490,4565384,60.0,0
3187491,4565384,1044.95,0
3187492,4565389,49.0,0
3187493,4565401,39.0,0
3187494,4565424,26.95,0
3187495,4565453,49.0,0
3187496,4565457,49.0,0
3187497,4565463,39.0,0
3187498,4565497,106.49,0
3187499,4565512,49.0,0
3187500,4565514,159.95,0
3187501,4565522,29.0,0
3187502,4565545,97.05,0
3187503,4565563,57.0,0
3187504,4565599,97.0,0
3187505,4565602,20.522,0
3187506,4565622,26.5,0
3187507,4565661,59.0,0
3187508,4565712,20.0,0
3187509,4565731,67.95,0
3187510,4565784,117.0,0
3187511,4565817,310.0,0
3187512,4565820,117.0,0
3187513,4565875,259.95,0
3187514,4565883,44.0,0
3187515,4565911,311.95,0
3187516,4565911,24.0,0
3187517,4565955,47.95,0
3187518,4565958,117.0,0
3187519,4565960,54.0,0
3187520,4566034,55.95,0
3187521,4566038,108.5,0
3187522,4566040,209.95,0
3187523,4566056,87.95,0
3187524,4566057,40.95,0
3187525,4566092,107.95,0
3187526,4566119,34.95,0
3187527,4566128,36.496,0
3187528,4566129,29.0,0
3187529,4566149,60.0,0
3187530,4566172,97.0,0
3187531,4566187,818.99,0
3187532,4566226,100.0,0
3187533,4566236,29.0,0
3187534,4566237,49.0,0
3187535,4566245,59.0,0
3187536,4566248,49.0,0
3187537,4566303,77.95,0
3187538,4566314,97.0,0
