order,amount,y
76910.0,21.0,0
76910.0,208.0,0
76910.0,13.99,0
76910.0,4.72,0
76910.0,44.99,0
76911.0,4.49,0
76911.0,1.29,0
76912.0,19.6,0
76912.0,1.98,0
76912.0,10.0,0
76913.0,208.4,0
76913.0,9.99,0
76914.0,92.51,0
76914.0,10.12,0
76914.0,106.56,0
76915.0,35.0,0
76915.0,41.78,0
76916.0,15.0,0
76917.0,28.88,0
76917.0,83.49,0
76918.0,1.0,0
76918.0,46.86,0
76918.0,25.0,0
76918.0,4.99,0
76918.0,1.79,0
76919.0,9.99,0
76919.0,49.9,0
76920.0,82.65,0
76920.0,0.89,0
76920.0,41.1,0
76920.0,8.62,0
76920.0,13.98,0
76921.0,57.9,0
76922.0,22.66,0
76922.0,29.95,0
76923.0,64.96,0
76923.0,52.78,0
76923.0,334.0,0
76923.0,11.01,0
76924.0,95.0,0
76924.0,12.98,0
76925.0,34.0,0
76925.0,0.77,0
76926.0,46.8,0
76926.0,1.98,0
76926.0,0.76,0
76926.0,29.99,0
76926.0,8.0,0
76927.0,0.89,0
76927.0,5.99,0
76928.0,20.0,0
76929.0,499.05,0
76929.0,58.9,0
76930.0,9.99,0
76930.0,38.03,0
76930.0,7.95,0
76931.0,2.9,0
76931.0,1.0,0
76932.0,82.9,0
76932.0,91.42,0
76932.0,108.47,0
76933.0,115.0,0
76933.0,114.38,0
76935.0,0.76,0
76935.0,156.0,0
76935.0,170.0,0
76936.0,173.0,0
76936.0,1149.12,0
76936.0,47.27,0
76936.0,0.89,0
76937.0,0.89,0
76937.0,24.95,0
76937.0,65.0,0
76937.0,2.69,0
76938.0,74.9,0
76938.0,71.25,0
76938.0,40.86,0
76938.0,24.16,0
76938.0,575.1,0
76939.0,1.5,0
76939.0,55.81,0
76939.0,8.54,0
76940.0,19.95,0
76940.0,32.0,0
76941.0,0.99,0
76943.0,1.0,0
76943.0,24.6,0
76944.0,0.89,0
76944.0,1.0,0
76945.0,94.0,0
76946.0,1.79,0
76946.0,44.0,0
76946.0,1.0,0
76947.0,74.47,0
76947.0,1.0,0
76947.0,6.7,0
76947.0,7.99,0
76948.0,166.0,0
76948.0,7.85,0
76948.0,0.99,0
76949.0,120.0,0
76951.0,123.0,0
76951.0,2.0,0
76952.0,409.5,0
76954.0,0.76,0
76954.0,72.0,0
76954.0,88.3,0
76955.0,2.69,0
76955.0,20.0,0
76956.0,3.67,0
76956.0,917.57,0
76956.0,11.0,0
76957.0,62.56,0
76957.0,395.0,0
76959.0,1.79,0
76960.0,532.2,0
76960.0,55.0,0
76960.0,27.23,0
76961.0,39.99,0
76961.0,6.8,0
76961.0,19.59,0
76961.0,15.0,0
76962.0,3.58,0
76962.0,3.68,0
76962.0,60.0,0
76963.0,399.0,0
76964.0,20.83,0
76964.0,25.0,0
76964.0,0.0,0
76964.0,24.64,0
76965.0,131.35,0
76965.0,50.36,0
76965.0,49.99,0
76966.0,3.34,0
76966.0,39.99,0
76967.0,14.27,0
76967.0,44.9,0
76967.0,1.98,0
76967.0,0.89,0
76968.0,39.9,0
76968.0,1.98,0
76968.0,16.4,0
76968.0,31.02,0
76969.0,10.85,0
76969.0,0.76,0
76970.0,11.23,0
76970.0,1.57,0
76970.0,627.0,0
76971.0,190.88,0
76971.0,1.18,0
76971.0,9.99,0
76972.0,606.98,0
76972.0,35.5,0
76973.0,211.07,0
76973.0,1.54,0
76974.0,1.79,0
76974.0,24.99,0
76974.0,5.99,0
76974.0,45.21,0
76975.0,29.7,0
76976.0,0.89,0
76976.0,125.29,0
76976.0,150.0,0
76976.0,26.99,0
76976.0,711.15,0
76976.0,44.99,0
76976.0,144.0,0
76977.0,9.99,0
76978.0,123.0,0
76978.0,24.99,0
76978.0,14.99,0
76978.0,1.0,0
76979.0,11.5,0
76979.0,65.34,0
76979.0,12.8,0
76979.0,16.0,0
76980.0,1.98,0
76980.0,182.56,0
76981.0,431.12,0
76981.0,139.0,0
76981.0,10.99,0
76981.0,2.5,0
76981.0,271.78,0
76982.0,159.0,0
76982.0,21.93,0
76983.0,5.99,0
76983.0,50.22,0
76983.0,29.0,0
76984.0,15.86,0
76984.0,87.43,0
76984.0,116.0,0
76985.0,48.8,0
76985.0,1.17,0
76986.0,157.3,0
76986.0,52.5,0
76986.0,1.79,0
76988.0,341.8,0
76988.0,139.72,0
76988.0,8.98,0
76988.0,99.0,0
76988.0,5.49,0
76989.0,71.0,0
76989.0,147.0,0
76990.0,104.82,0
76990.0,5.99,0
76990.0,30.95,0
76991.0,1.98,0
76992.0,1.29,0
76992.0,0.77,0
76993.0,30.0,0
76993.0,3.2,0
76993.0,1.98,0
76993.0,0.76,0
76995.0,0.89,0
76995.0,33.5,0
76996.0,1.1,0
76996.0,112.35,0
76997.0,14.9,0
76997.0,45.5,0
76997.0,10.0,0
76999.0,3.7,0
76999.0,63.56,0
77000.0,1.99,0
77000.0,19.29,0
77000.0,17.28,0
77001.0,13.56,0
77001.0,109.5,0
77001.0,90.0,0
77001.0,1.0,0
77001.0,271.6,0
77001.0,59.5,0
77001.0,284.16,0
77002.0,24.99,0
77002.0,29.5,0
77002.0,149.98,0
77002.0,105.0,0
77003.0,27.58,0
77003.0,79.0,0
77004.0,2.99,0
77004.0,125.9,0
77004.0,61.35,0
77005.0,1.79,0
77005.0,4.49,0
77005.0,1.0,0
77005.0,7.49,0
77005.0,10.07,0
77006.0,1.25,0
77007.0,20.0,0
77007.0,80.0,0
77007.0,1.0,0
77008.0,158.32,0
77009.0,16.1,0
77009.0,5.99,0
77009.0,15.73,0
77010.0,27.99,0
77012.0,1.29,0
77012.0,63.24,0
77012.0,0.89,0
77013.0,49.65,0
77013.0,19.99,0
77013.0,35.0,0
77013.0,29.99,0
77014.0,1.0,0
77014.0,15.99,0
77014.0,35.75,0
77014.0,2.0,0
77014.0,7.18,0
77014.0,2.0,0
77015.0,48.94,0
77015.0,25.0,0
77015.0,57.93,0
77015.0,23.57,0
77015.0,197.84,0
77015.0,35.8,0
77016.0,1.29,0
77017.0,0.99,0
77017.0,222.0,0
77017.0,9.99,0
77017.0,75.78,0
77019.0,6.54,0
77019.0,20.0,0
77020.0,252.0,0
77020.0,1.0,0
77021.0,9.1,0
77021.0,300.0,0
77021.0,0.77,0
77022.0,19.66,0
77022.0,135.44,0
77022.0,20.0,0
77022.0,45.0,0
77023.0,1.0,0
77023.0,18.16,0
77023.0,1.98,0
77024.0,237.89,0
77024.0,4.95,0
77025.0,7.47,0
77025.0,49.99,0
77026.0,1.0,0
77026.0,158.0,0
77027.0,1.98,0
77027.0,84.64,0
77028.0,18.95,0
77029.0,0.95,0
77029.0,39.95,0
77029.0,4.99,0
77029.0,9.99,0
77030.0,11.5,0
77030.0,8.91,0
77030.0,4.57,0
77031.0,52.95,0
77031.0,2.49,0
77031.0,297.08,0
77031.0,1.0,0
77032.0,1.0,0
77033.0,49.54,0
77033.0,7.38,0
77033.0,14.0,0
77033.0,4.15,0
77033.0,12.99,0
77033.0,28.56,0
77034.0,8.99,0
77034.0,15.0,0
77034.0,23.89,0
77035.0,8.9,0
77035.0,4.99,0
77036.0,31.61,0
77037.0,5.49,0
77037.0,14.99,0
77037.0,6.24,0
77037.0,8.45,0
77038.0,68.82,0
77038.0,20.0,0
77038.0,16.99,0
77038.0,1.0,0
77038.0,1.0,0
77039.0,99.33,0
77039.0,11.38,0
77040.0,1.0,0
77041.0,3.96,0
77041.0,4.99,0
77041.0,464.66,0
77042.0,9.99,0
77042.0,203.29,0
77042.0,45.6,0
77043.0,54.9,0
77043.0,2.58,0
77043.0,183.91,0
77043.0,189.0,0
77044.0,36.91,0
77044.0,427.5,0
77045.0,499.0,0
77046.0,19.8,0
77047.0,45.03,0
77047.0,183.64,0
77048.0,206.35,0
77050.0,4.99,0
77050.0,40.02,0
77051.0,30.89,0
77052.0,87.5,0
77053.0,62.0,0
77055.0,10.45,0
77055.0,62.5,0
77055.0,16.0,0
77056.0,120.0,0
77056.0,12.99,0
77056.0,0.75,0
77056.0,598.0,0
77057.0,7.45,0
77057.0,17.79,0
77058.0,127.66,0
77058.0,5.0,0
77058.0,93.3,0
77059.0,42.81,0
77059.0,50.75,0
77059.0,55.5,0
77059.0,20.8,0
77060.0,8.36,0
77060.0,31.0,0
77061.0,40.0,0
77061.0,9.99,0
77061.0,54.9,0
77062.0,58.0,0
77062.0,26.9,0
77062.0,1.0,0
77062.0,45.06,0
77063.0,15.89,0
77064.0,397.63,0
77064.0,9.99,0
77064.0,0.89,0
77065.0,2.0,0
77065.0,5.73,0
77065.0,0.79,0
77065.0,39.75,0
77066.0,29.95,0
77066.0,20.36,0
77066.0,30.86,0
77067.0,12.99,0
77067.0,3.12,0
77067.0,29.97,0
77067.0,28.2,0
77068.0,225.0,0
77068.0,82.0,0
77069.0,707.1,0
77069.0,139.95,0
77070.0,11.5,0
77070.0,89.26,0
77071.0,10.0,0
77071.0,17.95,0
77071.0,83.5,0
77072.0,52.69,0
77072.0,12.9,0
77072.0,2.58,0
77072.0,35.95,0
77073.0,73.78,0
77073.0,89.5,0
77074.0,1.18,0
77074.0,3.3,0
77075.0,161.17,0
77075.0,8.9,0
77075.0,44.89,0
77076.0,49.95,0
77076.0,2.02,0
77076.0,1.0,0
77077.0,1.98,0
77077.0,5.0,0
77078.0,2.92,0
77078.0,110.25,0
77079.0,28.1,0
77079.0,45.0,0
77080.0,1.0,0
77080.0,42.5,0
77080.0,0.76,0
77080.0,5.99,0
77080.0,15.0,0
77080.0,1.0,0
77081.0,12.31,0
77081.0,81.94,0
77081.0,8.78,0
77082.0,3.99,0
77082.0,20.0,0
77083.0,35.4,0
77083.0,2.28,0
77083.0,540.96,0
77084.0,0.99,0
77084.0,150.0,0
77084.0,3.99,0
77085.0,5.99,0
77085.0,9.99,0
77085.0,2.69,0
77085.0,3.6,0
77085.0,2.0,0
77085.0,0.76,0
77085.0,138.0,0
77085.0,75.27,0
77086.0,45.6,0
77087.0,11.99,0
77088.0,98.33,0
77089.0,9.99,0
77089.0,25.0,0
77090.0,124.61,0
77091.0,196.0,0
77092.0,9.99,0
77092.0,32.61,0
77092.0,4.99,0
77092.0,147.05,0
77092.0,58.09,0
77092.0,6.36,0
77093.0,18.69,0
77094.0,76.95,0
77094.0,14.99,0
77094.0,6.6,0
77094.0,5.16,0
77094.0,82.0,0
77095.0,16.72,0
77095.0,18.53,0
77096.0,38.01,0
77096.0,1.0,0
77096.0,55.82,0
77096.0,332.94,0
77096.0,5.99,0
77098.0,1.29,0
77098.0,39.6,0
77098.0,8.98,0
77098.0,21.9,0
77099.0,2.01,0
77099.0,4.49,0
77100.0,0.99,0
77100.0,29.87,0
77100.0,57.0,0
77100.0,3.62,0
77100.0,27.0,0
77100.0,10.61,0
77102.0,240.68,0
77102.0,23.5,0
77103.0,6.3,0
77103.0,2.99,0
77104.0,265.47,0
77104.0,487.85,0
77104.0,1.0,0
77105.0,44.9,0
77106.0,384.32,0
77106.0,9.51,0
77106.0,64.23,0
77106.0,25.0,0
77107.0,4.47,0
77107.0,7.72,0
77107.0,1.0,0
77108.0,78.8,0
77108.0,1.0,0
77108.0,69.99,0
77108.0,300.0,0
77108.0,4.49,0
77108.0,176.0,0
77108.0,219.5,0
77109.0,0.76,0
77109.0,9.54,0
77109.0,29.56,0
77110.0,3.99,0
77110.0,19.71,0
77110.0,20.0,0
77111.0,34.0,0
77112.0,16.0,0
77112.0,81.46,0
77113.0,308.46,0
77113.0,0.89,0
77113.0,27.5,0
77113.0,15.0,0
77114.0,1.0,0
77114.0,1.0,0
77115.0,1.0,0
77115.0,7.68,0
77116.0,744.0,0
77116.0,1408.75,0
77117.0,80.0,0
77117.0,1.79,0
77117.0,61.69,0
77118.0,2.58,0
77118.0,16.0,0
77118.0,5.95,0
77118.0,12.36,0
77118.0,20.0,0
77118.0,42.85,0
77119.0,2.49,0
77119.0,54.12,0
77119.0,38.54,0
77120.0,3.57,0
77121.0,25.0,0
77121.0,9.99,0
77122.0,19.91,0
77122.0,0.89,0
77122.0,210.22,0
77123.0,15.0,0
77123.0,7.18,0
77125.0,20.0,0
77126.0,9.95,0
77127.0,506.5,0
77127.0,52.52,0
77127.0,11.99,0
77127.0,33.6,0
77128.0,0.76,0
77128.0,16.85,0
77128.0,34.95,0
77128.0,6.55,0
77128.0,0.89,0
77128.0,447.12,0
77130.0,1.0,0
77130.0,45.9,0
77130.0,9.99,0
77131.0,0.89,0
77131.0,12.0,0
77131.0,54.23,0
77132.0,70.93,0
77132.0,9.0,0
77132.0,3.33,0
77132.0,247.0,0
77132.0,189.95,0
77133.0,15.0,0
77133.0,0.77,0
77133.0,1.29,0
77134.0,76.76,0
77135.0,20.91,0
77137.0,14.89,0
77137.0,21.3,0
77137.0,2.49,0
77138.0,0.89,0
77138.0,56.0,0
77138.0,44.99,0
77139.0,42.0,0
77139.0,9.72,0
77139.0,1.98,0
77139.0,75.46,0
77139.0,15.34,0
77139.0,1.79,0
77140.0,1.29,0
77140.0,34.52,0
77140.0,100.0,0
77141.0,127.13,0
77141.0,6.54,0
77142.0,27.8,0
77142.0,32.09,0
77143.0,387.51,0
77143.0,8.99,0
77143.0,0.77,0
77143.0,5.36,0
77143.0,100.09,0
77144.0,52.0,0
77145.0,0.89,0
77145.0,7.61,0
77145.0,0.77,0
77146.0,1.0,0
77146.0,1.98,0
77146.0,42.81,0
77146.0,16.99,0
77147.0,8.91,0
77147.0,28.89,0
77147.0,11.41,0
77147.0,149.2,0
77147.0,36.28,0
77147.0,144.5,0
77147.0,14.39,0
77148.0,8.94,0
77148.0,1.0,0
77148.0,140.37,0
77149.0,318.78,0
77149.0,1.0,0
77149.0,1.98,0
77149.0,0.89,0
77149.0,79.95,0
77150.0,1.79,0
77150.0,128.0,0
77150.0,90.0,0
77151.0,94.84,0
77151.0,135.0,0
77151.0,1.98,0
77151.0,6.99,0
77152.0,17.99,0
77152.0,36.66,0
77153.0,116.0,0
77153.0,7.99,0
77153.0,0.99,0
77153.0,34.0,0
77154.0,129.0,1
77154.0,26.5,0
77154.0,16.35,0
77155.0,17.99,0
77155.0,7.38,0
77155.0,11.5,0
77156.0,11.41,0
77156.0,0.0,0
77157.0,1.29,0
77158.0,20.0,0
77158.0,17.6,0
77158.0,116.09,0
77158.0,35.0,0
77158.0,10.0,0
77158.0,3.99,0
77159.0,0.0,0
77159.0,28.0,0
77159.0,16.09,0
77159.0,274.0,0
77161.0,4.49,0
77161.0,75.0,0
77161.0,0.76,0
77161.0,3.99,0
77162.0,54.9,0
77162.0,11.48,0
77163.0,74.0,0
77163.0,70.0,0
77163.0,14.0,0
77163.0,70.92,0
77164.0,99.62,0
77164.0,100.77,0
77164.0,12.9,0
77164.0,1.98,0
77165.0,305.9,0
77165.0,0.89,0
77165.0,424.53,0
77166.0,152.84,0
77166.0,1.78,0
77166.0,8.56,0
77166.0,2.69,0
77167.0,4.49,0
77167.0,0.0,0
77167.0,59.95,0
77167.0,25.77,0
77168.0,0.99,0
77168.0,10.59,0
77168.0,171.0,0
77170.0,165.0,0
77170.0,24.84,0
77170.0,99.75,0
77171.0,77.9,0
77171.0,1.0,1
77171.0,268.54,0
77172.0,21.0,0
77172.0,2.69,0
77172.0,1.98,0
77173.0,208.66,0
77173.0,15.72,0
77173.0,12.99,0
77174.0,1.0,0
77174.0,14.99,0
77174.0,27.0,0
77174.0,1.0,0
77174.0,4.49,0
77175.0,199.71,0
77176.0,39.77,0
77176.0,44.4,0
77176.0,91.15,0
77177.0,120.68,0
77177.0,143.0,0
77178.0,122.34,0
77178.0,1.29,0
77178.0,17.0,0
77178.0,28.0,0
77179.0,1.0,0
77179.0,60.22,0
77179.0,9.99,0
77179.0,0.76,0
77182.0,1061.79,0
77182.0,1.0,1
77183.0,1.79,0
77183.0,149.03,0
77184.0,28.55,0
77184.0,631.57,0
77184.0,10.1,0
77184.0,10.59,0
77184.0,73.31,0
77185.0,110.14,0
77185.0,34.0,0
77185.0,12.99,0
77185.0,16.91,0
77186.0,184.31,0
77186.0,15.0,0
77187.0,7.12,0
77187.0,62.35,0
77187.0,1.0,0
77187.0,1.0,0
77188.0,402.01,0
77188.0,64.99,0
77188.0,24.1,0
77188.0,4.99,0
77189.0,7.12,0
77189.0,68.29,0
77189.0,151.48,0
77189.0,70.65,0
77189.0,0.99,0
77189.0,149.0,0
77189.0,39.99,0
77190.0,44.95,0
77190.0,22.54,0
77190.0,599.4,0
77191.0,7.3,0
77192.0,50.0,0
77192.0,1.29,0
77192.0,14.24,0
77194.0,28.75,0
77195.0,21.24,0
77196.0,29.39,0
77196.0,770.96,0
77197.0,8.36,0
77197.0,254.75,0
77197.0,40.85,0
77197.0,1.79,0
77197.0,2.98,0
77197.0,1.99,0
77198.0,20.33,0
77198.0,459.98,0
77198.0,19.95,0
77198.0,1.29,0
77198.0,23.49,0
77199.0,19.9,0
77199.0,160.0,0
77200.0,12.99,0
77200.0,71.38,0
77200.0,10.0,0
77201.0,71.15,0
77201.0,3.99,0
77202.0,25.0,0
77202.0,4.49,0
77202.0,39.0,0
77202.0,1.0,1
77204.0,0.92,0
77204.0,1.79,0
77204.0,8.93,0
77204.0,1.0,0
77205.0,15.0,0
77205.0,8.97,0
77205.0,44.99,0
77206.0,1.0,0
77206.0,9.99,0
77206.0,15.0,0
77206.0,0.76,0
77207.0,397.63,0
77207.0,1.79,0
77207.0,50.0,0
77207.0,76.0,0
77208.0,57.55,0
77208.0,9.4,0
77209.0,61.0,0
77210.0,1.0,0
77210.0,28.35,0
77210.0,71.83,0
77210.0,14.17,0
77211.0,41.75,0
77211.0,3.59,0
77211.0,21.0,0
77212.0,39.99,0
77212.0,12.95,0
77213.0,27.83,0
77213.0,10.0,0
77213.0,7.04,0
77214.0,18.0,0
77215.0,24.99,0
77215.0,1.54,0
77215.0,61.13,0
77216.0,8.99,0
77217.0,2.18,0
77217.0,22.37,0
77217.0,61.16,0
77218.0,19.07,0
77218.0,54.0,0
77219.0,1.99,0
77219.0,2.0,0
77219.0,0.76,0
77219.0,91.76,0
77219.0,1.12,0
77220.0,32.85,0
77220.0,36.31,0
77221.0,100.21,0
77221.0,93.9,0
77222.0,38.7,0
77222.0,4.2,0
77222.0,87.3,0
77222.0,79.0,0
77223.0,12.99,0
77223.0,1.0,0
77223.0,10.65,0
77225.0,29.95,0
77225.0,24.0,0
77225.0,8.98,0
77226.0,19.4,0
77228.0,42.7,0
77228.0,8.9,0
77228.0,0.0,0
77228.0,19.21,0
77229.0,40.0,0
77229.0,1.5,0
77230.0,1.79,0
77230.0,349.61,0
77230.0,45.0,0
77231.0,0.89,0
77231.0,11.5,0
77231.0,48.7,0
77232.0,9.9,0
77232.0,5.95,0
77232.0,1.98,0
77232.0,0.89,0
77232.0,198.0,0
77232.0,120.0,0
77232.0,471.65,0
77233.0,49.0,0
77234.0,142.83,0
77234.0,17.99,0
77234.0,0.89,0
77234.0,69.0,0
77234.0,59.9,0
77235.0,79.99,0
77235.0,114.95,0
77235.0,667.2,0
77235.0,0.76,0
77236.0,18.31,0
77236.0,30.63,0
77236.0,464.46,0
77236.0,65.0,0
77237.0,138.64,0
77237.0,41.28,0
77237.0,18.88,0
77238.0,8.14,0
77240.0,46.48,0
77241.0,1.29,0
77241.0,1.29,0
77241.0,1.0,0
77241.0,1.0,0
77241.0,99.95,0
77242.0,42.0,0
77242.0,49.0,0
77242.0,0.79,0
77243.0,10.64,0
77243.0,39.77,0
77243.0,18.99,0
77243.0,144.5,0
77243.0,1.29,0
77243.0,1.0,0
77244.0,85.0,0
77245.0,3.99,0
77245.0,24.4,0
77246.0,120.0,0
77247.0,12.0,0
77247.0,64.99,0
77247.0,34.98,0
77247.0,89.99,0
77247.0,0.76,0
77248.0,35.94,0
77248.0,3.58,0
77248.0,140.58,0
77249.0,19.9,0
77249.0,50.0,0
77249.0,0.89,0
77249.0,35.0,0
77250.0,156.56,0
77250.0,0.0,0
77251.0,18.1,0
77251.0,2.43,0
77252.0,43.0,0
77252.0,76.5,0
77253.0,9.14,0
77253.0,7.82,0
77253.0,12.37,0
77253.0,159.08,0
77254.0,0.01,0
77255.0,70.0,0
77255.0,29.95,0
77255.0,50.0,0
77255.0,11.77,0
77255.0,20.0,0
77256.0,10.0,0
77256.0,35.85,0
77256.0,0.0,0
77256.0,141.7,0
77256.0,603.98,0
77257.0,24.99,0
77257.0,1.0,0
77257.0,21.14,0
77257.0,261.0,0
77258.0,11.98,0
77258.0,1.79,0
77258.0,17.95,0
77258.0,10.5,0
77258.0,359.7,0
77259.0,280.0,0
77259.0,31.95,0
77260.0,44.99,0
77260.0,903.75,0
77261.0,3.36,0
77261.0,0.94,0
77261.0,39.79,0
77262.0,14.99,0
77262.0,23.56,0
77262.0,1208.78,0
77262.0,139.0,0
77262.0,1.98,0
77263.0,0.99,0
77263.0,29.99,0
77263.0,42.81,0
77264.0,75.95,0
77264.0,9.83,0
77264.0,7.99,0
77264.0,59.0,0
77264.0,45.0,0
77265.0,168.27,0
77265.0,55.78,0
77265.0,144.7,0
77265.0,4.3,0
77265.0,1.0,0
77265.0,1.0,0
77265.0,1.0,0
77265.0,1.0,0
77266.0,1.0,0
77266.0,1.0,0
77266.0,1.0,0
77266.0,85.9,0
77267.0,603.45,0
77267.0,3.27,0
77267.0,1.0,0
77267.0,1.0,0
77268.0,39.95,0
77268.0,1.0,0
77268.0,1.0,0
77268.0,1.0,0
77268.0,1.98,0
77269.0,665.8,0
77269.0,1.0,0
77269.0,1.0,0
77269.0,0.89,0
77270.0,1.0,0
77270.0,98.0,0
77270.0,1.0,0
77270.0,6.3,0
77270.0,99.83,0
77271.0,1.0,0
77271.0,1.0,0
77271.0,2.99,0
77271.0,136.0,0
77272.0,1.98,0
77272.0,1.0,0
77272.0,1.0,0
77272.0,1.0,0
77273.0,1.0,0
77273.0,765.0,0
77273.0,1.0,0
77273.0,9.82,0
77273.0,3.79,0
77274.0,72.15,0
77274.0,27.11,0
77274.0,1.0,0
77274.0,176.6,0
77275.0,35.0,0
77275.0,0.69,0
77275.0,1.0,0
77275.0,1.0,0
77276.0,12.99,0
77276.0,1.0,0
77276.0,25.69,0
77276.0,36.3,0
77276.0,0.89,0
77276.0,1.98,0
77276.0,1.0,0
77277.0,12.0,0
77277.0,28.98,0
77277.0,78.0,0
77277.0,1.0,0
77277.0,12.99,0
77277.0,1.0,0
77278.0,140.6,0
77278.0,1.0,0
77278.0,30.9,0
77279.0,17.99,0
77279.0,1.0,0
77280.0,9.7,0
77280.0,25.49,0
77281.0,71.18,0
77281.0,265.16,0
77281.0,7.31,0
77281.0,64.02,0
77282.0,5.49,0
77283.0,276.0,0
77283.0,8.99,0
77284.0,99.0,0
77284.0,140.0,0
77286.0,128.85,0
77286.0,38.9,0
77286.0,17.25,0
77286.0,21.9,0
77287.0,9.98,0
77287.0,338.0,0
77287.0,4.95,0
77289.0,4.46,0
77289.0,189.5,0
77290.0,7.49,0
77290.0,1.0,0
77290.0,79.97,0
77291.0,1.29,0
77291.0,12.99,0
77291.0,116.78,0
77291.0,5.99,0
77292.0,43.0,0
77292.0,8.93,0
77293.0,11.5,0
77293.0,2.11,0
77294.0,65.0,0
77294.0,4.49,0
77295.0,1.98,0
77295.0,32.4,0
77295.0,1.98,0
77295.0,41.33,0
77295.0,74.45,0
77295.0,17.99,0
77295.0,3.99,0
77295.0,158.0,0
77297.0,163.74,0
77298.0,31.2,0
77298.0,139.0,0
77298.0,1.0,0
77299.0,2.62,0
77300.0,64.0,0
77300.0,182.52,0
77300.0,33.23,0
77301.0,21.98,0
77301.0,100.0,0
77302.0,150.0,0
77303.0,1456.59,0
77303.0,91.09,0
77304.0,549.01,0
77304.0,559.12,0
77305.0,0.99,0
77305.0,7.99,0
77305.0,35.29,0
77306.0,52.95,0
77307.0,8.91,0
77307.0,5.98,0
77308.0,2.69,0
77308.0,20.35,0
77308.0,55.9,0
77309.0,24.95,0
77309.0,59.15,0
77309.0,344.1,0
77310.0,2.49,0
77311.0,49.9,0
77311.0,11.5,0
77312.0,2.99,0
77313.0,320.09,0
77313.0,0.92,0
77313.0,15.0,0
77313.0,0.89,0
77314.0,4.49,0
77315.0,36.83,0
77316.0,21.19,0
77317.0,2.78,0
77317.0,18.08,0
77318.0,0.0,0
77319.0,2.12,0
77320.0,10.0,0
77321.0,58.33,0
77322.0,12.31,0
77323.0,13.99,0
77323.0,3.99,0
77323.0,35.2,0
77324.0,54.06,0
77324.0,1.79,0
77325.0,1.92,0
77325.0,2.69,0
77326.0,14.95,0
77326.0,29.95,0
77327.0,1.0,0
77327.0,0.89,0
77327.0,2.0,0
77327.0,6.7,0
77327.0,12.74,0
77327.0,154.99,0
77328.0,15.97,0
77328.0,202.42,0
77328.0,44.9,0
77328.0,8.89,0
77328.0,1.98,0
77329.0,0.49,0
77329.0,1.46,0
77330.0,50.97,0
77331.0,2.69,0
77331.0,46.49,0
77332.0,47.45,0
77332.0,9.51,0
77332.0,6.8,0
77332.0,1.0,0
77333.0,303.85,0
77333.0,0.89,0
77333.0,12.99,0
77333.0,55.93,0
77334.0,1.99,0
77334.0,0.76,0
77334.0,1.98,0
77334.0,7.99,0
77335.0,154.99,0
77335.0,214.0,0
77336.0,114.9,0
77336.0,0.89,0
77336.0,87.41,0
77337.0,59.85,0
77337.0,4.3,0
77338.0,50.42,0
77338.0,40.13,0
77339.0,0.89,0
77340.0,0.76,0
77340.0,16.0,0
77341.0,110.7,0
77341.0,75.13,0
77342.0,21.84,0
77342.0,258.05,0
77342.0,20.84,0
77342.0,39.0,0
77342.0,11.5,0
77342.0,247.0,0
77343.0,3.88,0
77343.0,12.31,0
77343.0,20.0,0
77344.0,13.1,0
77344.0,18.0,0
77345.0,51.07,0
77345.0,250.0,0
77345.0,1.29,0
77346.0,3.56,0
77346.0,30.35,0
77347.0,16.12,0
77348.0,3.74,0
77348.0,9.41,0
77349.0,285.19,0
77349.0,60.53,0
77349.0,69.0,0
77350.0,10.57,0
77350.0,10.68,0
77351.0,59.9,0
77352.0,3.93,0
77352.0,216.45,0
77352.0,0.0,0
77352.0,15.0,0
77353.0,106.75,0
77353.0,3.75,0
77354.0,99.46,0
77355.0,5.99,0
77355.0,23.0,0
77356.0,40.1,0
77356.0,29.55,0
77356.0,34.66,0
77357.0,17.89,0
77357.0,76.85,0
77357.0,1300.0,0
77357.0,35.38,0
77358.0,743.07,0
77358.0,6.05,0
77358.0,11.5,0
77358.0,69.0,0
77358.0,477.0,0
77358.0,1.0,0
77359.0,20.0,0
77360.0,42.44,0
77360.0,34.45,0
77360.0,1.21,0
77360.0,86.0,0
77360.0,18.97,0
77360.0,70.0,0
77360.0,8.99,0
77360.0,0.76,0
77361.0,235.65,0
77361.0,15.0,0
77362.0,2.69,0
77363.0,136.6,0
77363.0,374.0,0
77363.0,184.0,0
77363.0,14.22,0
77363.0,433.78,0
77364.0,540.07,0
77365.0,47.79,0
77365.0,11.35,0
77365.0,154.99,0
77366.0,12.8,0
77367.0,398.0,0
77367.0,45.94,0
77367.0,54.0,0
77367.0,65.9,0
77368.0,106.44,0
77368.0,13.67,0
77368.0,70.49,0
77369.0,42.01,0
77370.0,12.99,0
77370.0,12.99,0
77370.0,0.79,0
77370.0,1.98,0
77370.0,77.98,0
77371.0,4.69,0
77371.0,40.95,0
77371.0,179.95,0
77372.0,1.98,0
77373.0,1.78,0
77374.0,81.5,0
77374.0,3.99,0
77374.0,0.89,0
77375.0,49.95,0
77375.0,0.89,0
77375.0,15.0,0
77375.0,113.45,0
77376.0,7.28,0
77376.0,16.83,0
77377.0,1.79,0
77377.0,150.91,0
77377.0,53.27,0
77377.0,89.76,0
77377.0,1.98,0
77379.0,4.99,0
77380.0,9.87,0
77380.0,11.5,0
77381.0,8.93,0
